company,week_start,mean_pos,mean_neu,mean_neg,NYT_mention,sentiment_score,non_neutral_share,num_memes,mean_meme_sentiment,meme_engagement,meme_spike
adidas,2023-12-25,1.1167870965778093e-06,0.9980770945549012,0.0019217497087993,1,-0.0019206329217027,0.0019229054450988,0,,,
adidas,2024-01-08,3.89629866859309e-06,0.9999880790710448,7.939841680126847e-06,2,-4.043543011533757e-06,1.1920928955078123e-05,0,,,
adidas,2024-01-15,4.80912611540892e-06,0.9999816020329794,1.3570119790529134e-05,1,-8.760993675120215e-06,1.8397967020633565e-05,0,,,
adidas,2024-01-22,4.4073198068872443e-07,0.9999871253967284,1.2411017905833432e-05,2,-1.1970285925144708e-05,1.2874603271484377e-05,0,,,
adidas,2024-01-29,0.3333495257465984,0.6666382041669294,1.2266400312081297e-05,1,0.3333372593462863,0.3333617958330706,0,,,
adidas,2024-07-01,,,,0,,,2,0.0162809895828104,1.4451858789480825,0.0
adidas,2024-09-16,,,,0,,,3,-0.0206931170928328,0.6931471805599453,1.0
adidas,2024-09-30,,,,0,,,1,-0.154754927689396,0.6931471805599453,0.0
adidas,2024-10-28,,,,0,,,1,-0.104526534844723,2.1972245773362196,0.0
airbnb,2022-12-26,6.124597717871438e-08,0.9999964237213136,3.408627662793151e-06,1,-3.3473816856144367e-06,3.5762786865234375e-06,0,,,
airbnb,2023-01-02,0.0023268768607328,0.7459649901526669,0.2517081406035497,4,-0.2493812637428168,0.254035009847333,0,,,
airbnb,2023-01-09,7.5752686825580895e-06,0.9999818801879884,1.0546667908784002e-05,1,-2.971399226225913e-06,1.811981201171875e-05,0,,,
airbnb,2023-01-16,0.221841068556785,0.7225598535102714,0.0555990665461523,9,0.1662420020106327,0.2774401464897286,0,,,
airbnb,2023-01-23,1.893623617377216e-05,0.9999688069025676,1.2283634684232917e-05,3,6.652601489539242e-06,3.1193097432491435e-05,0,,,
airbnb,2023-01-30,3.837791306674869e-06,0.9999863306681316,9.850440468047358e-06,3,-6.012649161372489e-06,1.366933186852659e-05,0,,,
airbnb,2023-02-13,0.5000002746927521,0.4998362833711991,0.0001634486311334,2,0.4998368260616186,0.5001637166288009,0,,,
airbnb,2023-02-27,0.2501504071406089,0.7497990557671965,5.052367149005477e-05,2,0.2500998834691188,0.2502009442328035,0,,,
airbnb,2023-03-06,0.0391071660763611,0.960062935948372,0.0008298860453805,3,0.0382772800309805,0.0399370640516281,0,,,
airbnb,2023-03-13,0.1494183194404165,0.8129633340507835,0.0376183261875147,7,0.1117999932529018,0.1870366659492165,0,,,
airbnb,2023-03-20,0.1755071822617822,0.7003618928526218,0.1241309249342824,2,0.0513762573274997,0.2996381071473781,0,,,
airbnb,2023-03-27,0.2003395375704656,0.7995809011725215,7.954332115538421e-05,5,0.2002599942493102,0.2004190988274785,0,,,
airbnb,2023-04-03,3.4779549462626846e-08,0.9999995827674866,3.753962261043853e-07,2,-3.406166766417585e-07,4.172325134277344e-07,0,,,
airbnb,2023-04-10,0.0774420182125968,0.9217237114906311,0.0008342418567337,5,0.076607776355863,0.0782762885093688,0,,,
airbnb,2023-04-17,1.8380884441171472e-06,0.9999795854091644,1.85680114554998e-05,4,-1.6729923011382652e-05,2.041459083557129e-05,0,,,
airbnb,2023-04-24,0.0004327535693278,0.9991701245307922,0.0003970842103626,2,3.566935896515133e-05,0.0008298754692077,0,,,
airbnb,2023-05-01,9.804080946196336e-06,0.999970555305481,1.9684988728840835e-05,1,-9.8809077826445e-06,2.944469451904297e-05,0,,,
airbnb,2023-05-08,0.0003593673760065,0.5000087392172645,0.4996319233407575,2,-0.499272555964751,0.4999912607827355,0,,,
airbnb,2023-05-15,0.1743381101202127,0.8251658325315651,0.0004960221132631,3,0.1738420880069495,0.1748341674684349,0,,,
airbnb,2023-05-22,0.0666886580331526,0.7336806619458213,0.1996307048948064,5,-0.1329420468616538,0.2663193380541787,0,,,
airbnb,2023-05-29,0.0077308632183093,0.8891889782962747,0.1030801809500627,5,-0.0953493177317533,0.1108110217037252,0,,,
airbnb,2023-06-05,3.719322023698623e-06,0.9999711513519288,2.5102486461037188e-05,1,-2.1383164437338564e-05,2.8848648071289062e-05,0,,,
airbnb,2023-06-12,0.0012711896354934,0.6942653407653173,0.304463470975558,3,-0.3031922813400646,0.3057346592346827,0,,,
airbnb,2023-06-19,1.0594654650475375e-05,0.9999821186065674,7.274591411032816e-06,4,3.320063239442561e-06,1.7881393432617188e-05,0,,,
airbnb,2023-06-26,0.0848676883724692,0.9134904146194458,0.0016419388557551,2,0.0832257495167141,0.0865095853805542,0,,,
airbnb,2023-07-03,1.1110366789542544e-05,0.9985669652620952,0.001421979036877,3,-0.0014108686700874,0.0014330347379049,0,,,
airbnb,2023-07-17,4.428532918154815e-07,0.9999775886535645,2.1917916456004605e-05,1,-2.1475063164189123e-05,2.2411346435546875e-05,0,,,
airbnb,2023-07-24,0.1665480463426926,0.7420093001441046,0.0914426603969597,6,0.0751053859457328,0.2579906998558954,0,,,
airbnb,2023-07-31,0.0018553089967952,0.8663650453090668,0.1317796522156271,2,-0.1299243432188319,0.1336349546909332,0,,,
airbnb,2023-08-07,0.0007268459576342,0.9991938471794128,7.932169925576697e-05,3,0.0006475242583784,0.0008061528205871,0,,,
airbnb,2023-08-14,6.229236810195715e-05,0.9688243865966796,0.0311133450091176,4,-0.0310510526410157,0.0311756134033203,0,,,
airbnb,2023-08-21,2.851341491805215e-07,0.9999921321868896,7.65951244829921e-06,1,-7.374378299118689e-06,7.867813110351562e-06,0,,,
airbnb,2023-08-28,0.4999233916705634,0.5000738245144021,2.8386474468788947e-06,2,0.4999205530231165,0.4999261754855979,0,,,
airbnb,2023-09-04,0.0194810351749888,0.7439945648100548,0.2365243866482473,10,-0.2170433514732584,0.2560054351899452,0,,,
airbnb,2023-09-11,0.1961576391912158,0.6029962362211088,0.2008461051910847,1,-0.0046884659998689,0.3970037637788912,0,,,
airbnb,2023-09-18,0.0001332499833377,0.5992634125429163,0.4006033394980705,1,-0.4004700895147327,0.4007365874570837,0,,,
airbnb,2023-09-25,0.6604237854480743,0.0072349361144006,0.3323412456884398,1,0.3280825397596345,0.9927650638855994,0,,,
airbnb,2023-10-02,5.964726170759604e-07,0.9999951918919882,4.211831120907543e-06,3,-3.6153585038315823e-06,4.808108011844503e-06,0,,,
airbnb,2023-10-09,0.1110462383438617,0.4444831967636181,0.4444705614538786,3,-0.3334243231100168,0.555516803236382,0,,,
airbnb,2023-10-23,3.453892591265273e-06,0.9998100101947784,0.0001865161620706,2,-0.0001830622694793,0.0001899898052215,0,,,
airbnb,2023-10-30,0.3240784081905114,0.6756076297412316,0.0003139635882689,3,0.3237644446022424,0.3243923702587684,0,,,
airbnb,2023-11-06,0.0017172522978701,0.5959048835017408,0.4023778840426833,2,-0.4006606317448131,0.4040951164982592,0,,,
airbnb,2023-11-13,9.421841440371281e-08,0.9999983310699464,1.537573211862764e-06,1,-1.443354797459051e-06,1.6689300537109375e-06,0,,,
airbnb,2023-11-20,0.113756075275043,0.6411482982417704,0.2450955910474814,4,-0.1313395157724383,0.3588517017582295,0,,,
airbnb,2023-11-27,0.1699816831682068,0.5685646134935427,0.2614537050674962,3,-0.0914720218992893,0.4314353865064573,0,,,
airbnb,2023-12-04,0.2000122201454871,0.799878705621768,0.0001090579430567,5,0.1999031622024304,0.200121294378232,0,,,
airbnb,2023-12-18,2.661645735753855e-05,0.8710775391397572,0.1288958071141289,2,-0.1288691906567714,0.1289224608602428,0,,,
airbnb,2023-12-25,4.7697557306491944e-05,0.9999110698699952,4.12431685390402e-05,2,6.454388767451746e-06,8.893013000488281e-05,0,,,
airbnb,2024-01-08,0.2654015215266554,0.7339929938316345,0.0006055185403965,1,0.2647960029862588,0.2660070061683655,0,,,
airbnb,2024-01-15,6.684435804871215e-08,0.9999988973140717,1.0542906778709948e-06,2,-9.874463198222827e-07,1.1026859283447266e-06,0,,,
airbnb,2024-01-22,0.0113796594755323,0.9867484271526336,0.001871909863515,3,0.0095077496120173,0.0132515728473663,0,,,
airbnb,2024-01-29,0.9725881814956664,0.0267575662583112,0.0006542787305079,1,0.9719339027651586,0.9732424337416888,0,,,
airbnb,2024-05-27,,,,0,,,1,-0.296711729125775,0.6931471805599453,0.0
airbnb,2024-06-10,,,,0,,,1,-0.3233690902065405,0.6931471805599453,0.0
airbnb,2024-06-17,,,,0,,,2,-0.1072106397150491,1.545521226679158,0.0
airbnb,2024-07-29,,,,0,,,4,-0.0680281831427009,1.2687934538084569,1.0
airbnb,2024-08-05,,,,0,,,1,-0.0158836019483246,0.6931471805599453,0.0
airbnb,2024-10-28,,,,0,,,1,-0.0031973754521459,3.6635616461296463,0.0
amazon,2022-12-26,2.0194928133321356e-06,0.800021775564528,0.1999762105979016,5,-0.1999741911050883,0.1999782244354719,0,,,
amazon,2023-01-02,0.1536822299264317,0.521229889342032,0.3250878843546895,26,-0.1714056544282577,0.478770110657968,0,,,
amazon,2023-01-09,0.0715266708562462,0.6220904828925177,0.3063828510663521,28,-0.2348561802101059,0.3779095171074823,0,,,
amazon,2023-01-16,0.0230782166168042,0.6625630674148278,0.3143587283301607,26,-0.2912805117133564,0.3374369325851721,0,,,
amazon,2023-01-23,0.0289187795781955,0.7623710596420408,0.2087101629907006,32,-0.179791383412505,0.2376289403579592,0,,,
amazon,2023-01-30,0.0711341879408671,0.8316231301642787,0.0972426788801477,38,-0.0261084909392805,0.1683768698357213,0,,,
amazon,2023-02-06,0.0633725053795667,0.7285378819279786,0.2080896008808491,21,-0.1447170955012824,0.2714621180720213,0,,,
amazon,2023-02-13,0.0219530113692971,0.8424395064116799,0.1356074943466161,31,-0.113654482977319,0.1575604935883201,0,,,
amazon,2023-02-20,0.0441559736003905,0.939207522328758,0.0166364891696558,19,0.0275194844307346,0.0607924776712419,0,,,
amazon,2023-02-27,0.1147450670413479,0.8166946191905872,0.0685603159717563,23,0.0461847510695915,0.1833053808094128,1,-0.2208834108893427,5.056245805348308,0.0
amazon,2023-03-06,0.1210132644673396,0.8641461481124378,0.0148405868156104,27,0.1061726776517292,0.1358538518875621,0,,,
amazon,2023-03-13,0.0888831517735802,0.8609992809698244,0.0501175739002459,23,0.0387655778733342,0.1390007190301756,0,,,
amazon,2023-03-20,0.0660608986322012,0.8245502332357979,0.1093888630878932,20,-0.0433279644556919,0.1754497667642021,1,0.0419244793947086,3.784189633918261,0.0
amazon,2023-03-27,0.1325065641966985,0.6214649663812076,0.246028475222499,13,-0.1135219110258005,0.3785350336187923,0,,,
amazon,2023-04-03,0.0140971678874062,0.8675918496723729,0.1183109679890976,22,-0.1042138001016914,0.1324081503276271,0,,,
amazon,2023-04-10,0.1577468700177906,0.6492286748253946,0.1930244532564875,24,-0.0352775832386969,0.3507713251746054,0,,,
amazon,2023-04-17,0.0851755253151346,0.7416175526659253,0.1732069138057187,19,-0.0880313884905841,0.2583824473340746,0,,,
amazon,2023-04-24,0.2743815093680563,0.5397185795783869,0.1858999115684345,30,0.0884815977996217,0.4602814204216131,0,,,
amazon,2023-05-01,0.0811917895495088,0.8271731519227737,0.0916350595726944,16,-0.0104432700231856,0.1728268480772262,0,,,
amazon,2023-05-08,0.1067926597142776,0.5235990219696935,0.3696083037306515,19,-0.2628156440163739,0.4764009780303064,0,,,
amazon,2023-05-15,0.1666421642447067,0.704082374019596,0.1292754585976036,27,0.0373667056471031,0.295917625980404,0,,,
amazon,2023-05-22,0.0798685351984488,0.779101380402697,0.1410300726699059,17,-0.061161537471457,0.2208986195973029,0,,,
amazon,2023-05-29,0.0526536249676134,0.8483800960162796,0.0989662895897014,25,-0.0463126646220879,0.1516199039837203,0,,,
amazon,2023-06-05,0.1967157595888836,0.6612584759094315,0.1420257659203035,17,0.0546899936685801,0.3387415240905684,0,,,
amazon,2023-06-12,0.0655561490975113,0.6149526219401562,0.3194912194979196,24,-0.2539350704004083,0.3850473780598438,0,,,
amazon,2023-06-19,0.0654985860283718,0.7531599698472539,0.1813414541306283,17,-0.1158428681022564,0.2468400301527461,0,,,
amazon,2023-06-26,0.0589169937354407,0.6241125676148946,0.3169704582318083,20,-0.2580534644963675,0.3758874323851053,0,,,
amazon,2023-07-03,0.0185444779753144,0.8794434021181474,0.1020121295916501,15,-0.0834676516163356,0.1205565978818525,0,,,
amazon,2023-07-10,0.2877230033841202,0.5114231751735612,0.2008538175085889,26,0.0868691858755313,0.4885768248264388,1,0.2667789240922502,0.6931471805599453,0.0
amazon,2023-07-17,0.0993830860341169,0.8040505410178873,0.096566377179313,27,0.0028167088548038,0.1959494589821127,1,-0.0290353949603172,0.6931471805599453,0.0
amazon,2023-07-24,0.1868501049896986,0.6729307067477376,0.140219196739992,22,0.0466309082497065,0.3270692932522624,2,-0.0438225107482139,0.6931471805599453,0.0
amazon,2023-07-31,0.2193911358930421,0.6735413926147666,0.1070674650770678,23,0.1123236708159743,0.3264586073852333,0,,,
amazon,2023-08-07,0.0753807296271807,0.8383909017305006,0.0862283731419101,27,-0.0108476435147294,0.1616090982694994,0,,,
amazon,2023-08-14,0.0917394562255488,0.7117328181080697,0.1965277205083833,22,-0.1047882642828344,0.2882671818919303,2,0.1765830010845093,0.6931471805599453,0.0
amazon,2023-08-21,0.1075742516332202,0.7827708738387584,0.1096548804254065,21,-0.0020806287921863,0.2172291261612415,2,-0.5201394113246351,0.6931471805599453,0.0
amazon,2023-08-28,0.0443189304425057,0.8718685990580443,0.0838124761034335,22,-0.0394935456609277,0.1281314009419557,0,,,
amazon,2023-09-04,0.1526865236615204,0.632034521687542,0.2152789598502855,21,-0.0625924361887651,0.3679654783124579,0,,,
amazon,2023-09-11,0.2420394190844283,0.6283528219728415,0.1296077679610382,32,0.1124316511233901,0.3716471780271585,2,0.0882006920215303,0.6931471805599453,0.0
amazon,2023-09-18,0.2384711061194231,0.6627359520704601,0.0987929440261567,20,0.1396781620932664,0.3372640479295399,0,,,
amazon,2023-09-25,0.1234477552565989,0.6216402828289074,0.2549119600943974,26,-0.1314642048377985,0.3783597171710926,0,,,
amazon,2023-10-02,0.1699594908641967,0.7018857450706572,0.1281547779109125,21,0.0418047129532842,0.2981142549293428,0,,,
amazon,2023-10-09,0.0898042565566812,0.6972682207539896,0.2129275252629154,18,-0.1231232687062341,0.3027317792460103,2,0.1566203334223246,0.6931471805599453,0.0
amazon,2023-10-16,0.0062142633474714,0.8410939869364256,0.1526917506984484,20,-0.146477487350977,0.1589060130635744,0,,,
amazon,2023-10-23,0.1434316223877978,0.4959092002478843,0.360659195748908,10,-0.2172275733611101,0.5040907997521157,2,0.0135618567353503,0.6931471805599453,0.0
amazon,2023-10-30,0.0232962233931593,0.852328043967655,0.1243757364052269,19,-0.1010795130120676,0.1476719560323449,0,,,
amazon,2023-11-06,0.0753069109365428,0.881958043005724,0.0427350417418201,19,0.0325718691947227,0.118041956994276,0,,,
amazon,2023-11-13,0.069133452343661,0.7650746286720868,0.1657919160255847,22,-0.0966584636819237,0.2349253713279132,1,0.0828251513839859,0.6931471805599453,0.0
amazon,2023-11-20,0.1124905459906103,0.8212033130674262,0.0663061363544398,16,0.0461844096361704,0.1787966869325737,0,,,
amazon,2023-11-27,0.1998803299590225,0.766279899909987,0.0338397765251852,16,0.1660405534338373,0.2337201000900129,0,,,
amazon,2023-12-04,0.1794223366673623,0.639723741460998,0.1808539254694031,26,-0.0014315888020407,0.360276258539002,2,0.1513921178302553,1.9143206982445475,0.0
amazon,2023-12-11,0.0996732320177736,0.8157979361858766,0.0845288409385168,15,0.0151443910792568,0.1842020638141234,0,,,
amazon,2023-12-18,0.0694949291996521,0.7797175713570246,0.1507874876230937,19,-0.0812925584234416,0.2202824286429754,0,,,
amazon,2023-12-25,0.158436120498227,0.7625860257595242,0.0789778448431443,8,0.0794582756550827,0.2374139742404758,2,-0.0578095544865391,3.1401979194800975,0.0
amazon,2024-01-01,0.0018916749597523,0.7707465465522719,0.2273617919909256,14,-0.2254701170311733,0.229253453447728,0,,,
amazon,2024-01-08,0.1284905322153043,0.7650411878900024,0.1064682789776404,29,0.0220222532376638,0.2349588121099975,0,,,
amazon,2024-01-15,1.0661502898301478e-05,0.9977466960748036,0.0022426599128664,12,-0.0022319984099681,0.0022533039251962,0,,,
amazon,2024-01-22,0.0569503282124446,0.8637601526422166,0.0792895183666988,27,-0.0223391901542541,0.1362398473577833,1,-0.0879399737130484,2.1972245773362196,0.0
amazon,2024-01-29,0.0854723540461127,0.7494268026464831,0.1651008480025169,15,-0.0796284939564042,0.2505731973535169,1,-0.064393002266911,0.6931471805599453,0.0
amazon,2024-02-05,,,,0,,,1,0.1383996691255902,0.6931471805599453,0.0
amazon,2024-03-18,,,,0,,,2,-0.0487606187234632,1.791759469228055,0.0
amazon,2024-04-08,,,,0,,,2,0.187189663760364,3.0031765798008663,0.0
amazon,2024-05-06,,,,0,,,2,0.0282791702743452,1.629048269010741,0.0
amazon,2024-05-13,,,,0,,,1,-0.1211485608395719,0.6931471805599453,0.0
amazon,2024-05-27,,,,0,,,2,0.5364892593352124,5.004554017199907,0.0
amazon,2024-06-03,,,,0,,,3,-0.0344605850405059,5.517584944869719,0.0
amazon,2024-07-01,,,,0,,,2,-0.0807725010599824,0.6931471805599453,0.0
amazon,2024-07-29,,,,0,,,3,0.2181701153946467,2.460915483246304,0.0
amazon,2024-08-05,,,,0,,,1,-0.0246113276414803,3.1354942159291497,0.0
amazon,2024-08-12,,,,0,,,2,-0.0362632637267665,1.9944920232821373,0.0
amazon,2024-08-19,,,,0,,,4,0.0103363932277886,2.302184772652302,1.0
amazon,2024-08-26,,,,0,,,2,-0.1636137438576952,2.727660557678851,0.0
amazon,2024-09-02,,,,0,,,3,-0.01177759085049,0.8283022165960001,0.0
amazon,2024-09-09,,,,0,,,1,0.2143317469663088,0.6931471805599453,0.0
amazon,2024-09-16,,,,0,,,3,-0.0378648579922658,0.6931471805599453,0.0
amazon,2024-09-23,,,,0,,,2,0.0821456650392065,1.791759469228055,0.0
amazon,2024-09-30,,,,0,,,3,-0.0403441326186661,1.110734836725068,0.0
amazon,2024-10-07,,,,0,,,8,0.0445318824021399,2.030794044606195,1.0
amazon,2024-10-14,,,,0,,,5,0.0726842342087252,2.925982415113945,1.0
amazon,2024-10-28,,,,0,,,2,-0.0263315242892048,5.572522558594668,0.0
amazon,2024-11-04,,,,0,,,4,-0.0453706685959431,3.877016335074284,1.0
amazon,2024-11-11,,,,0,,,1,0.0758767645511397,0.6931471805599453,0.0
amazon,2024-11-18,,,,0,,,2,-0.1014044277785615,4.725111519647335,0.0
amazon,2024-12-02,,,,0,,,3,0.0517726503765061,3.2868600171749507,0.0
amazon,2024-12-16,,,,0,,,2,0.0584267259174282,5.457344192096635,0.0
americanexpress,2022-12-26,0.0516557214997827,0.8623395506095419,0.0860047266964725,2,-0.0343490051966897,0.137660449390458,0,,,
americanexpress,2023-01-02,0.0951942883699181,0.7565926690560542,0.1482130350263951,12,-0.053018746656477,0.2434073309439458,0,,,
americanexpress,2023-01-09,0.0687728124882443,0.8429384244565945,0.0882887629796563,5,-0.0195159504914119,0.1570615755434055,0,,,
americanexpress,2023-01-16,0.0795513044911695,0.7858262276273164,0.1346224686087401,9,-0.0550711641175705,0.2141737723726836,0,,,
americanexpress,2023-01-23,0.1477985387797984,0.6338058249510701,0.2183956325092372,13,-0.0705970937294388,0.3661941750489299,0,,,
americanexpress,2023-01-30,0.2015775926903698,0.6490770313116321,0.1493453780484363,10,0.0522322146419335,0.3509229686883679,0,,,
americanexpress,2023-02-06,0.0793161635730224,0.8293739569497174,0.091309873982197,10,-0.0119937104091745,0.1706260430502826,0,,,
americanexpress,2023-02-13,0.1267088340165875,0.7509885095094727,0.1223026563043096,9,0.0044061777122779,0.2490114904905273,0,,,
americanexpress,2023-02-20,0.0525127499900191,0.7494706937150688,0.1980165528474691,9,-0.14550380285745,0.2505293062849312,0,,,
americanexpress,2023-02-27,0.0294851034403056,0.9007459040167096,0.0697690081291168,9,-0.0402839046888112,0.0992540959832902,0,,,
americanexpress,2023-03-06,0.1799872348582294,0.7456616882826969,0.0743510924257755,11,0.1056361424324538,0.2543383117173031,0,,,
americanexpress,2023-03-13,0.0621984493280492,0.8246713812820619,0.1131301737458122,8,-0.050931724417763,0.1753286187179381,0,,,
americanexpress,2023-03-20,0.1108363880888114,0.7748875439827649,0.1142760658167649,7,-0.0034396777279535,0.225112456017235,0,,,
americanexpress,2023-03-27,0.226843564785427,0.72483858642766,0.0483178721847673,5,0.1785256926006597,0.27516141357234,0,,,
americanexpress,2023-04-03,0.0651371444559715,0.7107835399449419,0.2240793103188645,4,-0.1589421658628929,0.2892164600550581,0,,,
americanexpress,2023-04-10,0.0801707212092062,0.761307855594838,0.1585214213817013,10,-0.0783507001724951,0.2386921444051619,0,,,
americanexpress,2023-04-17,0.0546787583264725,0.8396237938574984,0.1056974576495894,5,-0.0510186993231169,0.1603762061425016,0,,,
americanexpress,2023-04-24,0.0935044624435532,0.7976188559729998,0.1088766804263765,10,-0.0153722179828233,0.2023811440270002,0,,,
americanexpress,2023-05-01,0.097048225581376,0.7686916728435724,0.1342600998364512,4,-0.0372118742550752,0.2313083271564275,0,,,
americanexpress,2023-05-08,0.0691885669517537,0.781240612042909,0.1495708213283656,7,-0.0803822543766119,0.218759387957091,0,,,
americanexpress,2023-05-15,0.0733577049635685,0.8438701984166312,0.082772094768344,7,-0.0094143898047754,0.1561298015833687,0,,,
americanexpress,2023-05-22,0.0756999320044903,0.7413366060456851,0.1829634645244225,7,-0.1072635325199322,0.2586633939543149,0,,,
americanexpress,2023-05-29,0.0693805961779103,0.7324898814502717,0.1981295251322169,6,-0.1287489289543065,0.2675101185497283,0,,,
americanexpress,2023-06-05,0.06369737140164,0.8299357984177228,0.1063668295154438,7,-0.0426694581138038,0.1700642015822772,0,,,
americanexpress,2023-06-12,0.0977061728472504,0.7619389382047322,0.1403548899431232,10,-0.0426487170958727,0.2380610617952677,0,,,
americanexpress,2023-06-19,0.0412966668999714,0.8382647234913867,0.1204386151600301,4,-0.0791419482600586,0.1617352765086133,0,,,
americanexpress,2023-06-26,0.0563436441742635,0.8172461221328141,0.1264102310091213,6,-0.0700665868348578,0.1827538778671859,0,,,
americanexpress,2023-07-03,0.0851054437987268,0.7428704961336038,0.1720240502201244,1,-0.0869186064213975,0.2571295038663962,0,,,
